"name","armean","n","sd","se"
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chromis spp",NA,NA,NA,NA
"Chrysophrys auratus",3.30380010604858,1,NA,NA
"Chrysophrys auratus",3.30380010604858,1,NA,NA
"Chrysophrys auratus",3.30380010604858,1,NA,NA
"Chrysophrys auratus",3.30380010604858,1,NA,NA
"Chrysophrys auratus",3.30380010604858,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
"Coris auricularis",1.43893003463745,1,NA,NA
